anio,provincia_id,provincia_nombre,codigo_delito_snic_id,codigo_delito_snic_nombre,cantidad_hechos,cantidad_victimas
2015,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",27,Delitos contra la fe pública,76,
2015,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",28,Ley 23.737 (estupefacientes),51,
2015,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",29,Otros delitos previstos en leyes especiales,786,
2015,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",31,Suicidios (consumados),11,
2016,2,Ciudad Autónoma de Buenos Aires,1,Homicidios dolosos,145,146
2016,2,Ciudad Autónoma de Buenos Aires,2,Homicidios dolosos en grado de tentativa,73,87
2016,2,Ciudad Autónoma de Buenos Aires,3,Muertes en Accidentes Viales,135,138
2016,2,Ciudad Autónoma de Buenos Aires,4,Homicidios culposos por otros hechos,12,15
2016,2,Ciudad Autónoma de Buenos Aires,5,Lesiones dolosas,18134,20450
2016,2,Ciudad Autónoma de Buenos Aires,6,Lesiones culposas en Accidentes Viales,8887,9730
2016,2,Ciudad Autónoma de Buenos Aires,7,Lesiones culposas por otros hechos,2229,2545
2016,2,Ciudad Autónoma de Buenos Aires,8,Otros delitos contra las personas,550,670
2016,2,Ciudad Autónoma de Buenos Aires,9,Delitos contra el honor,0,0
2016,2,Ciudad Autónoma de Buenos Aires,10,Violaciones,260,291
2016,2,Ciudad Autónoma de Buenos Aires,11,Otros delitos contra la integridad sexual,757,898
2016,2,Ciudad Autónoma de Buenos Aires,12,Delitos contra el estado civil,4,
2016,2,Ciudad Autónoma de Buenos Aires,13,Amenazas,9992,
2016,2,Ciudad Autónoma de Buenos Aires,14,Otros delitos contra la libertad,2736,
2016,2,Ciudad Autónoma de Buenos Aires,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),71226,
2016,2,Ciudad Autónoma de Buenos Aires,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),5005,
2016,2,Ciudad Autónoma de Buenos Aires,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2016,2,Ciudad Autónoma de Buenos Aires,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,19,
2016,2,Ciudad Autónoma de Buenos Aires,19,Hurtos,46178,
2016,2,Ciudad Autónoma de Buenos Aires,20,Tentativas de hurto,467,
2016,2,Ciudad Autónoma de Buenos Aires,21,Otros delitos contra la propiedad,7446,
2016,2,Ciudad Autónoma de Buenos Aires,22,Delitos contra la seguridad pública,692,
2016,2,Ciudad Autónoma de Buenos Aires,23,Delitos contra el orden público,1058,
2016,2,Ciudad Autónoma de Buenos Aires,24,Delitos contra la seguridad de la nación,0,
2016,2,Ciudad Autónoma de Buenos Aires,25,Delitos contra los poderes públicos y el orden constitucional,1,
2016,2,Ciudad Autónoma de Buenos Aires,26,Delitos contra la administración pública,3233,
2016,2,Ciudad Autónoma de Buenos Aires,27,Delitos contra la fe pública,552,
2016,2,Ciudad Autónoma de Buenos Aires,28,Ley 23.737 (estupefacientes),7455,
2016,2,Ciudad Autónoma de Buenos Aires,29,Otros delitos previstos en leyes especiales,3744,
2016,2,Ciudad Autónoma de Buenos Aires,31,Suicidios (consumados),175,
2016,6,Buenos Aires,1,Homicidios dolosos,1150,1150
2016,6,Buenos Aires,2,Homicidios dolosos en grado de tentativa,760,818
2016,6,Buenos Aires,3,Muertes en Accidentes Viales,999,1007
2016,6,Buenos Aires,4,Homicidios culposos por otros hechos,153,153
2016,6,Buenos Aires,5,Lesiones dolosas,34938,36333
2016,6,Buenos Aires,6,Lesiones culposas en Accidentes Viales,36525,39427
2016,6,Buenos Aires,7,Lesiones culposas por otros hechos,1790,1816
2016,6,Buenos Aires,8,Otros delitos contra las personas,6107,6310
2016,6,Buenos Aires,9,Delitos contra el honor,0,0
2016,6,Buenos Aires,10,Violaciones,1185,1185
2016,6,Buenos Aires,11,Otros delitos contra la integridad sexual,1253,1314
2016,6,Buenos Aires,12,Delitos contra el estado civil,5,
2016,6,Buenos Aires,13,Amenazas,41163,
2016,6,Buenos Aires,14,Otros delitos contra la libertad,1746,
2016,6,Buenos Aires,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),80833,
2016,6,Buenos Aires,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),9567,
2016,6,Buenos Aires,17,Robos agravados por el resultado de lesiones y/o muertes ,771,
2016,6,Buenos Aires,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,351,
2016,6,Buenos Aires,19,Hurtos,53528,
2016,6,Buenos Aires,20,Tentativas de hurto,3406,
2016,6,Buenos Aires,21,Otros delitos contra la propiedad,18152,
2016,6,Buenos Aires,22,Delitos contra la seguridad pública,7911,
2016,6,Buenos Aires,23,Delitos contra el orden público,6445,
2016,6,Buenos Aires,24,Delitos contra la seguridad de la nación,5,
2016,6,Buenos Aires,25,Delitos contra los poderes públicos y el orden constitucional,0,
2016,6,Buenos Aires,26,Delitos contra la administración pública,14152,
2016,6,Buenos Aires,27,Delitos contra la fe pública,4653,
2016,6,Buenos Aires,28,Ley 23.737 (estupefacientes),19217,
2016,6,Buenos Aires,29,Otros delitos previstos en leyes especiales,3937,
2016,6,Buenos Aires,31,Suicidios (consumados),767,
2016,10,Catamarca,1,Homicidios dolosos,9,9
2016,10,Catamarca,2,Homicidios dolosos en grado de tentativa,5,5
2016,10,Catamarca,3,Muertes en Accidentes Viales,44,53
2016,10,Catamarca,4,Homicidios culposos por otros hechos,1,1
2016,10,Catamarca,5,Lesiones dolosas,4591,4598
2016,10,Catamarca,6,Lesiones culposas en Accidentes Viales,2575,3431
2016,10,Catamarca,7,Lesiones culposas por otros hechos,32,32
2016,10,Catamarca,8,Otros delitos contra las personas,1127,1130
2016,10,Catamarca,9,Delitos contra el honor,2,2
2016,10,Catamarca,10,Violaciones,14,14
2016,10,Catamarca,11,Otros delitos contra la integridad sexual,326,326
2016,10,Catamarca,12,Delitos contra el estado civil,0,
2016,10,Catamarca,13,Amenazas,5311,
2016,10,Catamarca,14,Otros delitos contra la libertad,151,
2016,10,Catamarca,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),6695,
2016,10,Catamarca,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),771,
2016,10,Catamarca,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2016,10,Catamarca,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2016,10,Catamarca,19,Hurtos,4262,
2016,10,Catamarca,20,Tentativas de hurto,241,
2016,10,Catamarca,21,Otros delitos contra la propiedad,2998,
2016,10,Catamarca,22,Delitos contra la seguridad pública,20,
2016,10,Catamarca,23,Delitos contra el orden público,7,
2016,10,Catamarca,24,Delitos contra la seguridad de la nación,0,
2016,10,Catamarca,25,Delitos contra los poderes públicos y el orden constitucional,3,
2016,10,Catamarca,26,Delitos contra la administración pública,245,
2016,10,Catamarca,27,Delitos contra la fe pública,32,
2016,10,Catamarca,28,Ley 23.737 (estupefacientes),37,
2016,10,Catamarca,29,Otros delitos previstos en leyes especiales,705,
2016,10,Catamarca,31,Suicidios (consumados),43,
2016,14,Córdoba,1,Homicidios dolosos,126,126
2016,14,Córdoba,2,Homicidios dolosos en grado de tentativa,20,21
2016,14,Córdoba,3,Muertes en Accidentes Viales,340,381
2016,14,Córdoba,4,Homicidios culposos por otros hechos,36,37
2016,14,Córdoba,5,Lesiones dolosas,8346,8370
2016,14,Córdoba,6,Lesiones culposas en Accidentes Viales,8434,10153
2016,14,Córdoba,7,Lesiones culposas por otros hechos,680,690
2016,14,Córdoba,8,Otros delitos contra las personas,28306,28350
2016,14,Córdoba,9,Delitos contra el honor,59,59
2016,14,Córdoba,10,Violaciones,171,174
2016,14,Córdoba,11,Otros delitos contra la integridad sexual,517,518
2016,14,Córdoba,12,Delitos contra el estado civil,20,
2016,14,Córdoba,13,Amenazas,12878,
2016,14,Córdoba,14,Otros delitos contra la libertad,1853,
2016,14,Córdoba,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),63843,
2016,14,Córdoba,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),2437,
2016,14,Córdoba,17,Robos agravados por el resultado de lesiones y/o muertes ,944,
2016,14,Córdoba,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,64,
2016,14,Córdoba,19,Hurtos,28046,
2016,14,Córdoba,20,Tentativas de hurto,875,
2016,14,Córdoba,21,Otros delitos contra la propiedad,12042,
2016,14,Córdoba,22,Delitos contra la seguridad pública,410,
2016,14,Córdoba,23,Delitos contra el orden público,48,
2016,14,Córdoba,24,Delitos contra la seguridad de la nación,4,
2016,14,Córdoba,25,Delitos contra los poderes públicos y el orden constitucional,18,
2016,14,Córdoba,26,Delitos contra la administración pública,4113,
2016,14,Córdoba,27,Delitos contra la fe pública,243,
2016,14,Córdoba,28,Ley 23.737 (estupefacientes),257,
2016,14,Córdoba,29,Otros delitos previstos en leyes especiales,2212,
2016,14,Córdoba,31,Suicidios (consumados),242,
2016,18,Corrientes,1,Homicidios dolosos,15,15
2016,18,Corrientes,2,Homicidios dolosos en grado de tentativa,41,44
2016,18,Corrientes,3,Muertes en Accidentes Viales,80,104
2016,18,Corrientes,4,Homicidios culposos por otros hechos,4,4
2016,18,Corrientes,5,Lesiones dolosas,2251,2329
2016,18,Corrientes,6,Lesiones culposas en Accidentes Viales,600,755
2016,18,Corrientes,7,Lesiones culposas por otros hechos,15,17
2016,18,Corrientes,8,Otros delitos contra las personas,233,241
2016,18,Corrientes,9,Delitos contra el honor,1,2
2016,18,Corrientes,10,Violaciones,122,154
2016,18,Corrientes,11,Otros delitos contra la integridad sexual,206,248
2016,18,Corrientes,12,Delitos contra el estado civil,4,
2016,18,Corrientes,13,Amenazas,2747,
2016,18,Corrientes,14,Otros delitos contra la libertad,209,
2016,18,Corrientes,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),5799,
2016,18,Corrientes,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),447,
2016,18,Corrientes,17,Robos agravados por el resultado de lesiones y/o muertes ,1,
2016,18,Corrientes,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2016,18,Corrientes,19,Hurtos,2467,
2016,18,Corrientes,20,Tentativas de hurto,87,
2016,18,Corrientes,21,Otros delitos contra la propiedad,2982,
2016,18,Corrientes,22,Delitos contra la seguridad pública,145,
2016,18,Corrientes,23,Delitos contra el orden público,3,
2016,18,Corrientes,24,Delitos contra la seguridad de la nación,0,
2016,18,Corrientes,25,Delitos contra los poderes públicos y el orden constitucional,3,
2016,18,Corrientes,26,Delitos contra la administración pública,236,
2016,18,Corrientes,27,Delitos contra la fe pública,54,
2016,18,Corrientes,28,Ley 23.737 (estupefacientes),162,
2016,18,Corrientes,29,Otros delitos previstos en leyes especiales,2584,
2016,18,Corrientes,31,Suicidios (consumados),43,
2016,22,Chaco,1,Homicidios dolosos,69,70
2016,22,Chaco,2,Homicidios dolosos en grado de tentativa,32,37
2016,22,Chaco,3,Muertes en Accidentes Viales,138,152
2016,22,Chaco,4,Homicidios culposos por otros hechos,89,91
2016,22,Chaco,5,Lesiones dolosas,2115,2426
2016,22,Chaco,6,Lesiones culposas en Accidentes Viales,942,1321
2016,22,Chaco,7,Lesiones culposas por otros hechos,10,10
2016,22,Chaco,8,Otros delitos contra las personas,314,383
2016,22,Chaco,9,Delitos contra el honor,0,0
2016,22,Chaco,10,Violaciones,93,96
2016,22,Chaco,11,Otros delitos contra la integridad sexual,324,354
2016,22,Chaco,12,Delitos contra el estado civil,1,
2016,22,Chaco,13,Amenazas,2191,
2016,22,Chaco,14,Otros delitos contra la libertad,43,
2016,22,Chaco,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),5998,
2016,22,Chaco,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),588,
2016,22,Chaco,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2016,22,Chaco,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2016,22,Chaco,19,Hurtos,7945,
2016,22,Chaco,20,Tentativas de hurto,312,
2016,22,Chaco,21,Otros delitos contra la propiedad,1699,
2016,22,Chaco,22,Delitos contra la seguridad pública,413,
2016,22,Chaco,23,Delitos contra el orden público,1,
2016,22,Chaco,24,Delitos contra la seguridad de la nación,0,
2016,22,Chaco,25,Delitos contra los poderes públicos y el orden constitucional,8,
2016,22,Chaco,26,Delitos contra la administración pública,572,
2016,22,Chaco,27,Delitos contra la fe pública,71,
2016,22,Chaco,28,Ley 23.737 (estupefacientes),780,
2016,22,Chaco,29,Otros delitos previstos en leyes especiales,1610,
2016,22,Chaco,31,Suicidios (consumados),87,
2016,26,Chubut,1,Homicidios dolosos,56,58
2016,26,Chubut,2,Homicidios dolosos en grado de tentativa,38,46
2016,26,Chubut,3,Muertes en Accidentes Viales,32,37
2016,26,Chubut,4,Homicidios culposos por otros hechos,0,0
2016,26,Chubut,5,Lesiones dolosas,2219,2275
2016,26,Chubut,6,Lesiones culposas en Accidentes Viales,460,640
2016,26,Chubut,7,Lesiones culposas por otros hechos,15,15
2016,26,Chubut,8,Otros delitos contra las personas,2473,2487
2016,26,Chubut,9,Delitos contra el honor,10,10
2016,26,Chubut,10,Violaciones,90,103
2016,26,Chubut,11,Otros delitos contra la integridad sexual,271,276
2016,26,Chubut,12,Delitos contra el estado civil,3,
2016,26,Chubut,13,Amenazas,3723,
2016,26,Chubut,14,Otros delitos contra la libertad,310,
2016,26,Chubut,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),4777,
2016,26,Chubut,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),576,
2016,26,Chubut,17,Robos agravados por el resultado de lesiones y/o muertes ,18,
2016,26,Chubut,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,19,
2016,26,Chubut,19,Hurtos,2929,
2016,26,Chubut,20,Tentativas de hurto,334,
2016,26,Chubut,21,Otros delitos contra la propiedad,2611,
2016,26,Chubut,22,Delitos contra la seguridad pública,317,
2016,26,Chubut,23,Delitos contra el orden público,7,
2016,26,Chubut,24,Delitos contra la seguridad de la nación,2,
2016,26,Chubut,25,Delitos contra los poderes públicos y el orden constitucional,1,
2016,26,Chubut,26,Delitos contra la administración pública,949,
2016,26,Chubut,27,Delitos contra la fe pública,29,
2016,26,Chubut,28,Ley 23.737 (estupefacientes),310,
2016,26,Chubut,29,Otros delitos previstos en leyes especiales,475,
2016,26,Chubut,31,Suicidios (consumados),36,
2016,30,Entre Ríos,1,Homicidios dolosos,58,58
2016,30,Entre Ríos,2,Homicidios dolosos en grado de tentativa,41,41
2016,30,Entre Ríos,3,Muertes en Accidentes Viales,176,181
2016,30,Entre Ríos,4,Homicidios culposos por otros hechos,4,4
2016,30,Entre Ríos,5,Lesiones dolosas,2614,2650
2016,30,Entre Ríos,6,Lesiones culposas en Accidentes Viales,2936,3118
2016,30,Entre Ríos,7,Lesiones culposas por otros hechos,92,97
2016,30,Entre Ríos,8,Otros delitos contra las personas,4999,5045
2016,30,Entre Ríos,9,Delitos contra el honor,124,124
2016,30,Entre Ríos,10,Violaciones,75,75
2016,30,Entre Ríos,11,Otros delitos contra la integridad sexual,175,175
2016,30,Entre Ríos,12,Delitos contra el estado civil,0,
2016,30,Entre Ríos,13,Amenazas,3473,
2016,30,Entre Ríos,14,Otros delitos contra la libertad,216,
2016,30,Entre Ríos,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),6127,
2016,30,Entre Ríos,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),416,
2016,30,Entre Ríos,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2016,30,Entre Ríos,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2016,30,Entre Ríos,19,Hurtos,6037,
2016,30,Entre Ríos,20,Tentativas de hurto,214,
2016,30,Entre Ríos,21,Otros delitos contra la propiedad,3698,
2016,30,Entre Ríos,22,Delitos contra la seguridad pública,268,
2016,30,Entre Ríos,23,Delitos contra el orden público,21,
2016,30,Entre Ríos,24,Delitos contra la seguridad de la nación,9,
2016,30,Entre Ríos,25,Delitos contra los poderes públicos y el orden constitucional,10,
2016,30,Entre Ríos,26,Delitos contra la administración pública,526,
2016,30,Entre Ríos,27,Delitos contra la fe pública,102,
2016,30,Entre Ríos,28,Ley 23.737 (estupefacientes),610,
2016,30,Entre Ríos,29,Otros delitos previstos en leyes especiales,5830,
2016,30,Entre Ríos,31,Suicidios (consumados),200,
2016,34,Formosa,1,Homicidios dolosos,44,44
2016,34,Formosa,2,Homicidios dolosos en grado de tentativa,65,68
2016,34,Formosa,3,Muertes en Accidentes Viales,60,64
2016,34,Formosa,4,Homicidios culposos por otros hechos,0,0
2016,34,Formosa,5,Lesiones dolosas,2667,2782
2016,34,Formosa,6,Lesiones culposas en Accidentes Viales,721,807
2016,34,Formosa,7,Lesiones culposas por otros hechos,11,11
2016,34,Formosa,8,Otros delitos contra las personas,942,973
2016,34,Formosa,9,Delitos contra el honor,0,0
2016,34,Formosa,10,Violaciones,56,57
2016,34,Formosa,11,Otros delitos contra la integridad sexual,121,121
2016,34,Formosa,12,Delitos contra el estado civil,1,
2016,34,Formosa,13,Amenazas,2651,
2016,34,Formosa,14,Otros delitos contra la libertad,314,
2016,34,Formosa,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),3741,
2016,34,Formosa,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),378,
2016,34,Formosa,17,Robos agravados por el resultado de lesiones y/o muertes ,1,
2016,34,Formosa,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2016,34,Formosa,19,Hurtos,3531,
2016,34,Formosa,20,Tentativas de hurto,290,
2016,34,Formosa,21,Otros delitos contra la propiedad,1694,
2016,34,Formosa,22,Delitos contra la seguridad pública,300,
2016,34,Formosa,23,Delitos contra el orden público,105,
2016,34,Formosa,24,Delitos contra la seguridad de la nación,10,
2016,34,Formosa,25,Delitos contra los poderes públicos y el orden constitucional,0,
2016,34,Formosa,26,Delitos contra la administración pública,807,
2016,34,Formosa,27,Delitos contra la fe pública,94,
2016,34,Formosa,28,Ley 23.737 (estupefacientes),471,
